,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
49,0.023622617,-0.10830072,-0.33773324,0.19064051,0.31105953,0.06923956,0.3805953,-0.37847558,0.08723074,-0.33758098,-0.3165692,0.32491082,-0.52975345,-0.4542922,-0.1563787,0.30809683,-0.051684987,-0.18252882,-0.09937014,0.013406622,0.44780454,0.32347876,0.033427197,0.11885729,-0.2130512,-0.1499053,-0.0045805583,-0.14684601,-0.13766862,-0.4880146,0.30301675,0.030111885,-0.17303309,0.24293552,0.037588466,0.2725767,0.20300986,-0.20618327,0.15927127,0.3472226,0.22966832,0.37827834,-0.15660332,-0.08735563,-0.22014543,0.22060557,-0.11565504,0.11494614,0.11959341,-0.17758107,0.01686717,-0.5591404,-0.27624854,-0.67754394,0.072013445,0.11986087,0.23000282,-0.04163647,-0.18306677,-0.09296932,0.077299915,0.2874609,-0.33083868,0.15434769,0.007627884,-0.013128971,-0.061055675,0.12274437,0.28372413,-0.1474515,-0.095532924,0.008705525,-0.24102628,-0.19419329,0.36190447,-0.19802186,0.37258464,0.09023333,0.19737747,0.3230507,-0.5201772,-0.21180958,0.07379541,0.22377214,-0.10386806,0.038826946,-0.13207847,0.32050523,0.1195494,-0.25815973,0.4144186,-0.12919009,-0.116680175,0.028355857,0.27830046,-0.40813994,0.20904623,-0.3957166,-0.11220906,0.19401513,-0.08731399,0.29085162,-0.14994738,-0.106051676,0.12053711,-0.040846925,-0.31244567,-0.18504423,0.18286307,0.29290473,-0.21776935,-0.16955437,0.1488279,0.07413053,-0.14605379,0.100108735,-0.5339052,0.20368199,0.10127845,-0.52384824,-0.16861276,-0.03239917,-0.12321398,0.041744933,-0.26113498,0.30216876,0.21766324,0.17820305
50,0.054488383,0.0055317674,-0.35944062,0.39013657,-0.23154032,-0.3200261,-0.11437719,-0.08413146,-0.07445857,-0.22615953,-0.13693596,-0.060660325,-0.29830915,-0.18106571,-0.20669366,0.24149272,0.07303611,-0.0795264,-0.047039572,0.14052196,-0.13367079,0.096023865,0.3507036,0.1885741,-0.27845198,0.25276515,0.173835,0.11579239,-0.001536981,0.08909876,0.19950962,-0.4262802,0.13728295,0.17750911,-0.14456145,-0.36314926,-0.17339778,0.08257001,-0.13581166,0.05868933,-0.3295496,0.30461827,-0.07565387,0.1576271,-0.8806953,0.2639962,-0.008028505,0.25966504,0.051365808,0.03985516,0.16264255,-0.43153864,-0.07882733,-0.5000434,0.34143406,0.4588285,0.28174388,-0.13529786,-0.04811295,0.215104,-0.11313527,-0.13963038,-0.10703965,0.374681,0.36587456,0.28877395,0.031590782,0.01434454,0.42537957,-0.054205824,-0.19156832,-0.57959676,-0.5184695,-0.046064563,0.0731604,-0.08990785,-0.28475913,-0.012209283,0.2730087,-0.10521278,0.022061279,-0.21263953,-0.044641763,-0.17062749,0.0963147,0.2561241,-0.093640015,0.06860693,0.15824382,-0.28494385,0.05164744,-0.5460313,0.34429514,-0.25119478,0.21251483,0.18268934,0.42150238,-0.061940588,0.32544813,-0.23730275,-0.043675277,-0.08220048,0.00350735,0.0455656,-0.23101087,0.29661924,-0.21267441,0.115387835,0.25388944,0.4916952,0.08132415,-0.21169119,-0.0054465286,0.28952658,-0.047078945,0.2619627,-0.9669255,-0.070308276,-0.22110529,-0.29283357,-0.038299724,-0.059758596,0.14514875,-0.0969703,-0.27652812,-0.016997792,0.13938703,-0.05105707
51,0.022585696,-0.060368203,-0.444522,0.11801621,-0.026581924,0.029576814,0.11432308,-0.21769062,0.04342766,-0.1687711,-0.27005932,0.38158858,-0.20169885,0.1430681,-0.18108611,-0.045782857,0.20952268,0.04218849,0.39927262,-0.029062035,0.5120755,0.04969244,0.18497498,-0.12786119,-0.40209687,0.15568408,0.005151226,-0.27135846,0.12376206,-0.115823574,0.26427922,-0.39229438,-0.15200825,0.11720786,0.18671678,-0.081882425,-0.053030655,-0.11601801,0.182402,0.3100395,0.22245206,-0.34335136,0.032566953,0.020098887,-0.26167676,0.01651328,0.011861606,0.3804653,0.28915498,0.006375684,0.21671256,-0.13790105,-0.05413226,-0.57801473,-0.18915924,0.21293345,-0.004568392,-0.046408083,-0.06894069,-0.0012834722,-0.049676526,-0.12044099,0.24086685,0.31121966,0.36011815,0.07495187,0.13834794,-0.1882436,0.5746216,0.4146417,-0.029182777,-0.01973435,-0.17589791,-0.31966487,0.04719519,-0.26335305,0.09066557,0.08789133,-0.06102484,0.14861587,-0.07338442,-0.10991462,-0.047390368,0.32576442,0.06335129,0.27602705,0.22435397,0.39290306,0.44264877,-0.02529936,0.30834466,-0.055373628,0.09294131,0.08525353,0.096284546,0.05125853,0.027955987,-0.11558496,-0.014250351,-0.07946552,0.05637092,0.2495587,0.021379583,-0.02247321,-0.14734556,-0.065726504,-0.36875245,0.045854848,0.24788576,-0.01728111,-0.06492517,-0.07551512,-0.09689662,0.096369974,0.111164086,0.1039495,-0.6095768,-0.19957165,-0.20629823,0.002479593,-0.07118728,-0.05167004,0.08566523,0.14179055,-0.3780298,-0.05763631,-0.23436108,0.103549935
52,-0.04653832,-0.15110631,-0.14162314,0.18238376,0.29852033,-0.04122034,0.061102778,-0.14713827,0.15512711,-0.042199038,-0.30252302,0.29466474,-0.17939055,-0.32513312,0.011060236,0.25659996,-0.00938445,-0.098497175,0.114296824,-0.22368003,0.50824916,0.49816975,0.016873462,0.0046146335,-0.3058274,-0.17219613,0.061747972,-0.279497,-0.02587024,-0.44274017,0.17895305,0.16002733,-0.13492511,0.40777525,-0.140185,0.09920093,0.27517015,-0.2292188,0.17218654,0.535762,0.18410593,0.36989808,-0.20997348,0.032117885,-0.23233834,0.3757625,-0.17128503,-0.01572234,0.161277,-0.1697197,0.29660562,-0.52284527,-0.07703866,-0.79411817,0.0023282971,-0.049558833,0.35225555,0.049805056,-0.15453197,-0.047702815,0.06810201,-0.03342024,-0.19090517,0.114211544,0.07713795,0.13038257,0.25692734,0.006557023,0.28235683,-0.1626239,-0.17438473,-0.07196991,-0.11761617,-0.16159758,0.4649533,-0.18993369,0.43658116,-0.07111917,-0.077412054,0.50300443,-0.5545483,-0.43455857,0.110804684,0.23270445,-0.06039177,0.06746028,0.060835198,0.31068963,0.15795375,-0.16540566,0.22504313,0.06079339,-0.12118455,0.13172774,0.34899542,-0.3358037,0.2984782,-0.3503847,-0.06165006,0.0069699464,0.14475024,0.03164369,-0.457054,0.086967774,0.1236522,-0.029723858,-0.07852667,-0.014335183,0.17602319,0.2521564,-0.25549778,-0.034616165,0.31382778,-0.043956917,-0.20261459,0.10013982,-0.6688404,0.079096004,0.13289954,-0.31108356,-0.23200262,-0.20690376,-0.27895248,0.077328086,-0.3161842,0.04091923,0.07392755,0.1840918
53,0.08066359,0.0070883795,-0.45710585,0.14565332,-0.015038654,0.06890837,0.07765949,-0.12813142,0.025919108,-0.20056857,-0.18012062,0.31754237,-0.20529258,0.047838815,-0.15454227,0.0143229505,0.19610584,0.10428451,0.32883832,-0.034372155,0.4265226,0.06229075,0.20683819,-0.04450014,-0.29841846,0.056752224,-0.018706448,-0.23088269,0.11881785,-0.13314229,0.16103457,-0.29858562,-0.21269403,0.25050515,0.14467323,-0.09913296,-0.06589659,-0.08456819,0.3268797,0.4164049,0.25174364,-0.29382974,0.10640903,-0.075446665,-0.18531877,-0.0023891453,-0.07953482,0.22939926,0.23269631,0.068788484,0.19586636,-0.22168487,-0.08103506,-0.49395588,-0.18301533,0.22000943,-0.066563055,-0.046995867,0.044199742,0.008823966,-0.12309436,-0.029623374,0.23655841,0.315003,0.4500896,0.09199152,0.16532658,-0.14796714,0.5882616,0.29437247,-0.07095575,0.019548556,-0.11518197,-0.2546328,0.049756814,-0.3370964,0.1063547,0.038953792,-0.0864245,0.22204052,-0.09544883,-0.11775233,-0.04301424,0.27284282,0.06582753,0.23653783,0.27238646,0.37795094,0.3363053,-0.05288273,0.29880983,-0.05841868,0.017138103,0.052763868,0.011856086,0.05739551,0.08474948,-0.09041217,-0.0065134456,-0.15307458,0.09864238,0.21905561,-0.06706708,-0.10146657,-0.12623304,-0.0126619795,-0.42158496,0.111589834,0.21153025,-0.09266125,-0.0388247,0.027960004,-0.13687553,0.114807054,0.027733495,0.11529553,-0.5358955,-0.27033857,-0.123004556,-0.0154622905,-0.10878618,-0.022628073,0.14100201,0.10126521,-0.40121272,-0.024707746,-0.2193694,0.17703725
54,0.20054308,-0.33926103,-0.23165298,0.4790601,0.11823753,-0.13593991,0.11681355,-0.30547214,-0.23758924,-0.023041453,-0.05426283,0.24690637,-0.38658142,-0.4932562,-0.3837235,0.34370953,-0.07352158,-0.25614724,0.10914724,0.42067134,0.29456532,0.4392883,0.23726013,-0.021487618,-0.24814658,-0.02619474,0.08035309,-0.16569348,0.01397213,-0.40557504,0.39997247,-0.09403611,0.15702645,0.23255631,-0.11127482,0.08300064,-0.059970055,-0.21459514,0.30588308,0.7214796,-0.043449827,0.23775586,0.066945285,-0.053933233,-0.59624666,0.40199462,0.054038767,0.554313,-0.06808764,-0.19253701,-0.15158167,-0.38127866,-0.24841347,-0.39991355,-0.08375222,0.27432078,0.4435738,0.017620673,-0.071914844,0.006710022,-0.06230924,0.0919839,-0.35035786,0.23007776,0.23785289,0.09006609,0.30174077,-0.034665816,0.41845685,-0.19224042,-0.09647144,-0.11207828,-0.4088627,-0.22439398,0.093506165,-0.18180944,0.3084289,-0.02655967,0.032701854,0.054697484,-0.03648588,-0.19440806,0.22681722,-0.115539044,0.046090923,0.2556423,-0.04674381,0.30300087,0.2821299,0.0009586101,0.28781143,-0.40696576,0.39773414,0.15298018,0.105927475,0.15578255,0.35372669,0.26095355,0.342314,-0.21034127,0.0015653954,0.2824362,-0.23086804,0.048834577,-0.30941123,0.021474324,-0.34285846,-0.18933636,0.3340423,0.3776125,0.07075353,-0.4394264,0.23752378,0.009206838,-0.46660197,0.21236053,-0.5545139,-0.12901478,-0.12276552,-0.16780849,0.1814463,0.2135581,-0.100875184,-0.2430269,-0.09944581,0.3534323,-0.3259298,0.21582207
55,-0.056277648,0.23992814,-0.35040507,0.3522599,0.49119005,-0.1759866,0.28695625,0.60374093,0.19445279,-0.17914304,-0.6103703,0.35061225,0.42666188,-0.093659155,-0.1467521,-0.12876293,0.27814266,-0.08688575,0.31107616,-0.41289753,0.43296695,0.24170242,0.252335,-0.562716,-0.06947125,-0.4966183,0.028205644,-0.055094715,0.3074448,0.030766698,0.41366443,-0.7983077,0.0622512,0.5810236,-0.013154263,-0.32176843,-0.38798872,-0.31041053,0.039703973,0.21971956,0.19349003,-0.09871414,-0.08996686,0.68534184,-0.6089793,0.18574195,0.0106117,-0.006555044,0.9472424,0.40646285,0.3066799,0.5061657,-0.16422619,-0.14645243,-0.12100833,0.21180804,0.16111238,0.047325417,-0.3453121,0.54509366,0.18664968,-0.17193253,-0.14590424,0.042676743,0.19924644,0.0780568,-0.08647892,-0.31699932,0.38305363,0.13274236,-0.57393676,-0.588518,-1.0074679,-0.13056684,-0.1633506,-0.19926037,-0.4485846,0.009171179,0.3186103,0.5053093,0.523785,-0.24408011,-0.20967379,-0.28029838,0.03974229,0.5913484,0.5875078,0.6656495,0.7186605,-0.5004172,-0.11675816,-0.13720633,0.69597965,0.3408118,0.32821405,-0.18504976,0.5060452,0.31555355,0.023306705,-0.10809689,-0.015417234,0.37822,-0.42269963,0.041311353,-0.7688538,-0.5753474,0.48409823,-0.019418154,0.006215605,0.48174375,0.044339467,0.13057865,0.38664794,0.018657127,0.25879028,0.15626942,-0.8008815,-0.07668969,-0.031504173,-0.032741193,0.1958287,0.32246748,-0.15569766,-0.35433486,-0.67804646,0.3216945,0.062297758,0.46417794
56,-0.44055268,-0.011797337,-0.12271326,-0.2712804,0.20433329,0.1366914,0.010933678,-0.24141201,0.57954043,-0.12976848,0.14705543,0.3127956,0.2742199,-0.009905524,-0.015413899,0.641048,-0.3760524,-1.3916467,0.1023528,-0.14819409,-0.19658983,0.2605526,0.31871322,-0.4805571,0.083743,-0.8748956,0.100832574,-0.19999366,0.13186766,-0.4993548,-0.1530355,-0.9022964,-0.3838504,0.690697,-0.15380295,-0.5620794,-0.2825638,-0.27449527,0.0717635,0.5197595,-0.10752059,0.30034995,-0.048354518,0.3365661,-0.20302366,0.18705565,0.22482118,-0.0028880653,0.56217504,0.008479803,-0.33348137,-0.18392305,0.03199674,-0.52348447,0.14668977,0.038786586,0.17914748,0.40580577,0.10842341,0.4885095,-0.28381267,0.1928065,-0.16951177,0.18615647,0.33745882,-0.11492044,-0.14597508,0.18460022,0.25919315,0.038143083,0.21503736,-0.7852046,-0.30281264,-0.21490192,0.26134124,-0.31769785,-0.070470326,-0.3016968,-0.24257255,0.076533355,-0.21254335,-0.6488561,0.10055277,-0.29550898,-0.30361798,0.18718609,0.43589243,0.35084647,0.7434871,0.05838123,0.38705254,-0.10508461,0.2224679,0.20026611,-0.052671097,-0.58723116,0.15725566,-0.26148155,-0.015423226,-0.17173329,0.30613238,0.6871755,-0.17209907,-0.2257014,-0.5756733,-0.21489725,0.23445499,-0.007787353,0.25220916,0.18124466,0.04234435,-0.4935951,0.3550812,0.03551547,-0.724495,0.060759977,-0.5377277,-0.16639623,-0.33717772,-0.02088492,0.43969792,-0.15499152,0.24535565,0.188186,0.035360515,-0.117338024,-0.12630281,-0.3554299
57,-0.016439263,0.04548514,-0.453007,0.24263984,0.21462287,-0.33424097,0.6797201,-0.69509566,0.17030388,0.030943716,-0.43701404,0.20897332,-0.21127833,-0.8198888,-0.25725642,0.5448118,-0.3648888,-0.24188623,0.012402242,-0.14068674,0.07039708,0.15611681,0.3958975,-0.24614574,-0.15110864,0.21220125,-0.03141774,0.22420588,0.2002739,-0.54302293,-0.05811683,-0.15687287,0.08810537,0.39066136,0.1428742,0.16415787,0.06874553,-0.2586819,0.09699917,0.56951815,-0.27332392,0.51483953,0.47510648,0.32267225,-0.37536183,0.31372783,-0.119517356,0.045995027,-0.3151689,-0.23808254,0.2183723,-0.31806543,-0.054470204,-0.51290005,-0.13669081,-0.20988837,0.1927727,0.012168135,0.06502645,-0.46945322,0.18927313,0.10597507,-0.29639864,0.43266225,0.40192753,0.23400663,0.19123802,-0.21568868,0.08084466,-0.2765154,-0.5942803,-0.2746124,0.18021083,-0.12403288,0.050103497,-0.19765767,0.69929177,0.0014905647,-0.04033037,-0.09834965,-0.41574585,-0.28760058,0.0723854,-0.38088244,0.08830884,0.39735296,-0.33724627,0.13811316,0.37468243,-0.2108678,0.15041678,-0.16420624,0.121397875,0.10950292,-0.08222358,-0.047419965,0.0010942543,-0.49445522,-0.1251573,-0.23051701,0.32329556,-0.5446525,-0.771323,0.2978591,-0.20414934,0.102049604,-0.22893336,-0.058173213,0.16655135,0.20867147,-0.58423346,-0.03666938,-0.28056693,-0.19705844,-0.16629419,0.28623295,-0.2568537,-0.06748458,0.26028448,-0.59162885,0.2510995,0.07202502,-0.114490576,-0.15078063,-0.11365935,0.4783988,-0.19708383,0.022282405
58,0.117155574,-0.18573527,-0.523046,0.008661898,-0.12874047,0.22847153,-0.022841578,-0.046445023,0.23100026,0.071769886,0.12274304,0.1729082,-0.1295267,0.18864773,0.14254065,0.13170397,-0.16807374,-0.32189664,0.03929237,0.10238574,0.33950883,-0.43790555,0.19331725,-0.36018154,-0.2934083,0.30574712,0.2577358,-0.3520427,-0.32139754,-0.007922644,0.100621656,-0.2285723,-0.27500552,0.20656161,-0.16826384,-0.14016494,-0.23068607,-0.0019654527,0.21319082,0.28839684,0.050123047,0.1364489,-0.22711584,0.24155422,0.012781769,-0.23094384,-0.025951644,-0.043210812,0.68018955,0.1704233,0.33387497,-0.31716138,-0.14153008,-0.26478288,0.2938747,0.5017354,-0.35355595,-0.09898001,-0.1136813,0.1445746,3.9155166e-06,-0.056613542,-0.20370355,0.0975792,-0.12644759,0.34643647,0.156148,0.018412935,0.43677008,0.5066111,-0.5889833,-0.38735,0.13235645,-0.1678029,-0.28847003,-0.18207791,0.30802193,0.21289062,0.23737545,0.23745939,0.16197732,0.048799757,0.005976402,0.22148737,-0.018684551,0.0589079,0.15215164,0.104345396,0.21687122,-0.20368889,0.55636823,-0.09630989,0.023272008,0.17342192,0.015673198,-0.08963682,-0.15766628,-0.7276966,0.19955717,-0.09030523,-0.05163,0.1342024,-0.08784665,-0.07877558,-0.13214453,-0.0658705,-0.21453853,0.04809326,0.08562557,0.18602777,-0.2749051,-0.024345145,-0.24069929,0.4796268,0.033716068,0.45551774,-0.73162884,0.061063133,-0.025595333,0.25525156,-0.038909398,0.0778693,0.025028324,0.15983434,-0.36093917,-0.07396665,-0.060284626,0.17973383
59,0.06043654,-0.051174063,-0.47085798,0.08663705,-0.042250447,0.016074356,0.13450994,-0.18047038,0.061449103,-0.13974993,-0.29582143,0.39405516,-0.18070027,0.16643082,-0.15803772,-0.08532662,0.25337553,0.04044938,0.37855363,-0.08111238,0.46681005,0.042412885,0.17087007,-0.12207285,-0.4066566,0.20489469,-0.0054670614,-0.2842417,0.116954446,-0.08517467,0.2527249,-0.39345267,-0.1225972,0.12698616,0.19940208,-0.05677028,-0.0732146,-0.114117615,0.15694463,0.2819627,0.1927811,-0.3327821,0.010635272,0.032470055,-0.27778962,0.028793601,-0.026050596,0.344339,0.31775698,0.018448869,0.22814903,-0.11534377,-0.049509,-0.55248606,-0.15078218,0.2226861,-0.006206014,-0.015856583,-0.09281698,0.058713242,0.0069178645,-0.15547696,0.23872517,0.29459536,0.37525016,0.07968838,0.09016265,-0.23463011,0.5222138,0.42795804,-0.06260607,-0.028164031,-0.17663006,-0.31151113,0.049993083,-0.26350453,0.09351017,0.10705962,0.005441205,0.11227175,-0.05380904,-0.12577267,-0.07179036,0.331507,0.03202601,0.26287082,0.22595268,0.3777842,0.4350134,-0.0794708,0.2645913,-0.07155541,0.1049297,0.1372982,0.10951422,0.03856048,-0.019437311,-0.06795252,0.016518671,-0.101582274,0.042735126,0.24282816,0.06350842,0.0032910313,-0.14101228,-0.06429233,-0.3291703,0.044663716,0.23931977,-0.009132324,-0.07790909,-0.0325728,-0.10474399,0.11284906,0.11627212,0.08552953,-0.6145166,-0.2185137,-0.22244902,0.010151267,-0.09374537,-0.08680199,0.058432758,0.15847228,-0.35990265,-0.06848018,-0.23125514,0.10541159
60,0.10556325,0.0743143,-0.42046243,0.22249417,-0.048717324,0.025940785,0.11685792,-0.07780371,0.08742536,-0.22773471,-0.104166105,0.35002488,-0.16784064,0.008975653,-0.19380848,-0.025457226,0.20933467,0.108210266,0.3494605,0.03881263,0.42113402,0.06495874,0.20136854,-0.02173243,-0.31270012,-0.015223745,-0.020613266,-0.22536348,0.108555205,-0.09729432,0.1389357,-0.2687186,-0.23185664,0.33782068,0.20031567,-0.099772215,-0.14805035,-0.07293476,0.41942942,0.3848164,0.30118272,-0.33005932,0.14262687,-0.12849523,-0.28889352,-0.050796345,-0.17267549,0.2882311,0.17990795,0.037676264,0.2544359,-0.14856708,-0.11293543,-0.4541588,-0.25288415,0.20752166,-0.08008952,-0.025581645,0.021079103,-0.03802273,-0.08504426,-0.0076431986,0.19405606,0.3469935,0.4685252,0.054766923,0.21055265,-0.155653,0.59971815,0.29765767,-0.09000537,0.03752292,-0.09732892,-0.1992867,0.025035577,-0.41575015,0.13519822,0.0639784,-0.079094976,0.23417312,-0.058012012,-0.08305703,-0.0034355202,0.31709826,0.06953162,0.29409546,0.2974016,0.4966815,0.34557548,-0.027245494,0.30406418,0.015442794,0.03219088,-0.03997372,0.0050737876,0.13917243,0.09011373,-0.07380227,-0.033081036,-0.15024237,0.15179613,0.27755046,-0.088829465,-0.106405675,-0.0812612,-0.05183648,-0.43904194,0.13299707,0.18345562,-0.05492565,-0.02605961,0.08016331,-0.21434522,0.0840117,0.0017677058,0.17045131,-0.4969528,-0.30205435,-0.11152613,-0.016137535,-0.08002192,0.015747974,0.13208202,0.069732934,-0.43003425,0.0038576673,-0.28859934,0.15563181
61,0.12945695,0.074334554,-0.45684838,0.22001843,-0.043520395,0.024287682,0.090801544,-0.08859086,0.056416363,-0.23605318,-0.13664868,0.33707285,-0.21010844,0.03201946,-0.20140316,-0.021647908,0.21262687,0.115799025,0.30038163,-0.0058310106,0.40123925,0.06444197,0.20559312,-0.0041155247,-0.30855644,0.045765415,0.019133128,-0.22810593,0.10373966,-0.10712346,0.1451459,-0.28287548,-0.20355015,0.2779236,0.18557346,-0.12372129,-0.13460545,-0.07790144,0.3758426,0.3698052,0.25123727,-0.29317752,0.12292939,-0.08218085,-0.25835866,-0.056280553,-0.11981471,0.2346052,0.19659144,0.062035862,0.23507136,-0.1730013,-0.10542917,-0.46744007,-0.22782694,0.23984878,-0.07003636,-0.042050753,0.020486336,0.011292805,-0.08677426,-0.02220061,0.23842694,0.31233832,0.4308172,0.060841847,0.18578441,-0.16157122,0.604991,0.27699396,-0.093634285,0.020055905,-0.1276318,-0.22288094,0.021630157,-0.3655145,0.06371947,0.081239164,-0.09170897,0.2276821,-0.06910632,-0.09187265,-0.013070075,0.30915496,0.052241445,0.28656933,0.28647858,0.46154296,0.3152575,-0.052898988,0.3074972,-0.05526389,0.025673412,-0.02925282,0.0110170115,0.09085677,0.11141453,-0.07843569,-0.028994983,-0.15169327,0.13365297,0.27166703,-0.0700834,-0.1041059,-0.109433,-0.034282673,-0.42911643,0.10690417,0.17558438,-0.03857539,-0.009783119,0.048756223,-0.1344681,0.10555271,0.033122234,0.15212686,-0.53995997,-0.24057592,-0.098390505,-0.033568326,-0.10485207,-0.02077743,0.13797492,0.08617697,-0.43953523,-0.007362611,-0.23590253,0.18891379
62,0.087785415,-0.08278659,-0.1017595,0.3175961,0.2666424,-0.08957076,0.19266972,-0.32590732,-0.033728197,0.012324345,-0.25536454,0.22053123,-0.13728718,-0.56487364,-0.1200767,0.2736212,0.07883131,-0.17711309,0.12674865,-0.022459522,0.40603647,0.3849444,0.053018775,0.030053992,-0.2694427,-0.120097116,0.012822285,-0.10046385,0.023236483,-0.24957338,0.41221532,0.12985082,0.19942893,0.32943767,-0.055921067,0.19493064,0.059325032,-0.1176718,0.24293508,0.638687,0.26987734,0.23749915,-0.0388728,0.104640596,-0.26938626,0.39029753,-0.14869072,0.2609433,0.06273153,-0.09081812,0.2984688,-0.18104622,-0.12011443,-0.5362168,0.15153718,0.26512164,0.5094555,0.036637153,-0.02753189,-0.075908154,0.22640869,-0.003227297,-0.23257557,-0.005127184,0.2564871,0.09128574,0.30126393,-0.015326818,0.3536055,-0.30090952,-0.2353098,-0.049391612,-0.16863608,-0.13070057,0.30687293,-0.110709615,0.46385363,0.044808477,-0.13941987,0.30350915,-0.16339104,-0.40443543,0.01400296,0.012948306,0.0333887,0.25180653,-0.037470583,0.09883506,0.26222506,-0.044383865,0.27599007,-0.20550676,0.3206577,0.04790946,0.19902675,-0.082090214,0.24360898,0.025221875,0.14105235,-0.15483917,0.036773063,-0.09558877,-0.38807014,0.20343818,-0.15416676,0.13273996,-0.24465726,-0.07391576,0.08000959,0.28338778,-0.5032961,-0.15383764,0.34424067,0.042959813,-0.24927887,0.18543617,-0.51297027,0.072506554,0.12870494,-0.44910353,0.12997432,-0.10416184,-0.11398213,-0.13922282,-0.41696334,0.3879279,-0.024245337,0.32351676
63,0.09399199,0.06504113,-0.44542,0.22006647,-0.04309448,-0.01844503,0.13895303,-0.09310228,0.11329188,-0.22071224,-0.11771687,0.3492236,-0.1618441,0.014787127,-0.19015335,0.022241019,0.20962653,0.10341719,0.35172167,-0.0069574043,0.45852974,0.07533826,0.20310922,-0.051011343,-0.33278406,0.0048461827,0.019253643,-0.21578129,0.16393968,-0.07878452,0.15271765,-0.30992374,-0.14686008,0.35625133,0.21987773,-0.112089336,-0.16667378,-0.094286226,0.3651473,0.3472488,0.26487777,-0.32798898,0.07428222,-0.11316466,-0.33383673,-0.012090995,-0.13819988,0.3157456,0.21151622,0.054405898,0.27670446,-0.10731206,-0.09833371,-0.46727854,-0.2587444,0.2156489,-0.03681562,-0.062199757,0.060054332,-0.014447334,-0.05725348,-0.011659906,0.1993165,0.3385543,0.477128,0.008106696,0.19796549,-0.1680103,0.6095144,0.29097062,-0.057051267,0.027215397,-0.103040226,-0.219823,0.015998432,-0.3866764,0.1380959,0.07124558,-0.045662638,0.21042311,-0.08521041,-0.06266799,-0.013057739,0.3127611,0.062448665,0.29705945,0.31499183,0.52771825,0.3627676,-0.0033306144,0.31723097,-0.01746887,0.054236345,-0.08234858,0.0049298974,0.10114243,0.14030476,-0.09489425,-0.04621328,-0.16871682,0.13243051,0.3348164,-0.051274106,-0.092082836,-0.10660264,-0.08682983,-0.46071497,0.13032544,0.19418035,-0.055295534,0.010977224,0.038375758,-0.1555212,0.046792705,0.02725863,0.16780268,-0.53198344,-0.29320368,-0.15462299,-0.004892405,-0.099637024,0.041015387,0.13065611,0.087179534,-0.4215315,0.018034877,-0.28839317,0.13196328
64,0.0645355,0.032876357,-0.4056837,0.11344412,-0.039238993,0.041382764,0.05516864,-0.079351306,0.0774899,-0.20025542,-0.1894479,0.3191987,-0.1933347,0.066952094,-0.1457446,0.0026843965,0.19145225,0.11407093,0.3389347,-0.013205017,0.42429018,0.07376964,0.21405526,-0.01207113,-0.307023,0.054601293,0.01525998,-0.24707581,0.11381504,-0.11196365,0.14058608,-0.31391138,-0.19693792,0.24665406,0.16572638,-0.11762104,-0.08603811,-0.06347329,0.27832302,0.34502506,0.26059887,-0.2718646,0.093592264,-0.07367203,-0.21492745,-0.013672074,-0.07891435,0.25049117,0.23214327,0.055487663,0.22039114,-0.1722183,-0.08760727,-0.48227158,-0.21282285,0.24313329,-0.030970758,-0.056667935,0.021667667,0.015802067,-0.10354022,-0.051109705,0.19288994,0.28270775,0.38688746,0.066150755,0.16603854,-0.17033917,0.53828025,0.30804202,-0.053248867,0.0020290338,-0.09518998,-0.20850646,0.020880684,-0.30930114,0.11983301,0.04882137,-0.033653684,0.23375481,-0.061750103,-0.06326575,-0.05442702,0.31146884,0.087990336,0.25011697,0.2862159,0.4142932,0.33189648,-0.029454887,0.27689117,-0.08516935,0.022234764,0.011435753,0.042874876,0.08161665,0.09600201,-0.090182796,-0.021478236,-0.15933837,0.08826854,0.22782135,0.0017798012,-0.06193479,-0.13854814,-0.031200767,-0.3604025,0.07658322,0.19503304,-0.055140913,-0.03455458,0.024991328,-0.10582886,0.074658,0.063278615,0.13174331,-0.50846124,-0.24236003,-0.103134066,-0.018919744,-0.12764896,-0.01749989,0.12736939,0.116559796,-0.40385816,-0.030488977,-0.23469982,0.14994653
